87.501,1490,1774513208.43835
87.601,1477,1774513208.53835
87.701,1486,1774513208.63835
87.801,1481,1774513208.73835
87.901,1494,1774513208.83835
88.001,1492,1774513208.93835
88.101,1482,1774513209.03835
88.201,1446,1774513209.13835
88.301,1391,1774513209.23835
88.401,1359,1774513209.33835
88.501,1342,1774513209.43835
88.601,1374,1774513209.53835
88.701,1374,1774513209.63835
88.801,1411,1774513209.73835
88.901,1468,1774513209.83835
89.001,1498,1774513209.93835
89.101,1509,1774513210.03835
89.201,1514,1774513210.13835
89.301,1494,1774513210.23835
89.401,1477,1774513210.33835
89.501,1456,1774513210.43835
89.601,1479,1774513210.53835
89.701,1392,1774513210.63835
89.801,1359,1774513210.73835
89.901,1330,1774513210.83835
90.001,1330,1774513210.93835
90.101,1310,1774513211.03835
90.201,1331,1774513211.13835
90.301,1363,1774513211.23835
90.401,1404,1774513211.33835
90.501,1398,1774513211.43835
90.601,1414,1774513211.53835
90.701,1445,1774513211.63835
90.801,1450,1774513211.73835
90.901,1456,1774513211.83835
91.001,1483,1774513211.93835
91.101,1533,1774513212.03835
91.201,1571,1774513212.13835
91.301,1575,1774513212.23835
91.401,1590,1774513212.33835
91.501,1574,1774513212.43835
91.601,1570,1774513212.53835
91.701,1537,1774513212.63835
91.801,1497,1774513212.73835
91.901,1461,1774513212.83835
92.001,1392,1774513212.93835
92.101,1376,1774513213.03835
92.201,1333,1774513213.13835
92.301,1342,1774513213.23835
92.401,1361,1774513213.33835
92.501,1380,1774513213.43835
92.601,1393,1774513213.53835
92.701,1399,1774513213.63835
92.801,1406,1774513213.73835
92.901,1413,1774513213.83835
93.001,1448,1774513213.93835
93.101,1452,1774513214.03835
93.201,1455,1774513214.13835
93.301,1461,1774513214.23835
93.401,1442,1774513214.33835
93.501,1409,1774513214.43835
93.601,1376,1774513214.53835
93.701,1330,1774513214.63835
93.801,1248,1774513214.73835
93.901,1218,1774513214.83835
94.001,1214,1774513214.93835
